ACAD_ACT_CD,ACAD_ACT_TITLE1,SECTION_CD,SESSION_CD,TEACH_METHOD,SECTION_NR,MEET_DAY,MEET_START_TM,MEET_END_TM
MAT188H1,Linear Algebra,F,20229,PRA,0118,FR,17:00,18:00
MAT188H1,Linear Algebra,F,20229,PRA,0119,MO,13:00,14:00
MAT188H1,Linear Algebra,F,20229,PRA,0120,TU,10:00,11:00
MAT188H1,Linear Algebra,F,20229,PRA,0121,WE,09:00,10:00
MAT188H1,Linear Algebra,F,20229,PRA,9101,TU,19:00,20:00
MAT188H1,Linear Algebra,F,20229,TUT,0101,TH,14:00,15:00
MAT188H1,Linear Algebra,F,20229,TUT,0102,MO,13:00,14:00
MAT188H1,Linear Algebra,F,20229,TUT,0103,FR,15:00,16:00
MAT188H1,Linear Algebra,F,20229,TUT,0104,MO,13:00,14:00
MAT188H1,Linear Algebra,F,20229,TUT,0105,TH,10:00,11:00
MAT188H1,Linear Algebra,F,20229,TUT,0106,WE,13:00,14:00
MAT188H1,Linear Algebra,F,20229,TUT,0107,FR,15:00,16:00
MAT188H1,Linear Algebra,F,20229,TUT,0108,MO,17:00,18:00
MAT188H1,Linear Algebra,F,20229,TUT,0109,TU,11:00,12:00
MAT188H1,Linear Algebra,F,20229,TUT,0110,FR,09:00,10:00
MAT188H1,Linear Algebra,F,20229,TUT,0111,WE,12:00,13:00
MAT188H1,Linear Algebra,F,20229,TUT,0112,TU,09:00,10:00
MAT188H1,Linear Algebra,F,20229,TUT,0113,TH,13:00,14:00
MAT188H1,Linear Algebra,F,20229,TUT,0114,TH,15:00,16:00
MAT188H1,Linear Algebra,F,20229,TUT,0115,TU,09:00,10:00
MAT188H1,Linear Algebra,F,20229,TUT,0116,TU,12:00,13:00
MAT188H1,Linear Algebra,F,20229,TUT,9101,TH,19:00,20:00
MAT231H1,Modelling with Differential &,F,20229,LEC,0101,MO,13:00,14:00
MAT231H1,Modelling with Differential &,F,20229,LEC,0101,TH,13:00,14:00
MAT231H1,Modelling with Differential &,F,20229,LEC,0101,TU,14:00,15:00
MAT231H1,Modelling with Differential &,F,20229,TUT,0101,WE,09:00,11:00
MAT231H1,Modelling with Differential &,F,20229,TUT,0102,WE,09:00,11:00
MAT231H1,Modelling with Differential &,F,20229,TUT,0103,WE,09:00,11:00
MAT290H1,Advanced Engineering,F,20229,LEC,0101,MO,13:00,14:00
MAT290H1,Advanced Engineering,F,20229,LEC,0101,TH,13:00,14:00
MAT290H1,Advanced Engineering,F,20229,LEC,0101,TU,14:00,15:00
MAT290H1,Advanced Engineering,F,20229,LEC,0102,FR,10:00,11:00
MAT290H1,Advanced Engineering,F,20229,LEC,0102,TH,10:00,11:00
MAT290H1,Advanced Engineering,F,20229,LEC,0102,TU,10:00,11:00
MAT290H1,Advanced Engineering,F,20229,LEC,0103,MO,11:00,12:00
MAT290H1,Advanced Engineering,F,20229,LEC,0103,TH,11:00,12:00
MAT290H1,Advanced Engineering,F,20229,LEC,0103,WE,11:00,12:00
MAT290H1,Advanced Engineering,F,20229,TUT,0101,TH,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0101,TU,11:00,12:00
MAT290H1,Advanced Engineering,F,20229,TUT,0102,TH,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0102,TU,11:00,12:00
MAT290H1,Advanced Engineering,F,20229,TUT,0103,MO,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0103,TH,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0104,MO,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0104,TH,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0105,MO,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0105,TH,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0106,MO,16:00,17:00
MAT290H1,Advanced Engineering,F,20229,TUT,0106,TH,16:00,17:00
MAT291H1,Calculus III,F,20229,LEC,0101,FR,10:00,11:00
MAT291H1,Calculus III,F,20229,LEC,0101,TH,10:00,11:00
MAT291H1,Calculus III,F,20229,LEC,0101,TU,10:00,11:00
MAT291H1,Calculus III,F,20229,LEC,0102,FR,09:00,10:00
MAT291H1,Calculus III,F,20229,LEC,0102,TH,09:00,10:00
MAT291H1,Calculus III,F,20229,LEC,0102,TU,09:00,10:00
MAT291H1,Calculus III,F,20229,LEC,0103,MO,17:00,18:00
MAT291H1,Calculus III,F,20229,LEC,0103,TH,17:00,18:00
MAT291H1,Calculus III,F,20229,LEC,0103,WE,17:00,18:00
MAT291H1,Calculus III,F,20229,TUT,0101,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0101,TU,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0102,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0102,TU,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0103,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0103,WE,11:00,12:00
MAT291H1,Calculus III,F,20229,TUT,0104,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0104,WE,11:00,12:00
MAT291H1,Calculus III,F,20229,TUT,0105,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0105,WE,14:00,15:00
MAT291H1,Calculus III,F,20229,TUT,0106,FR,16:00,17:00
MAT291H1,Calculus III,F,20229,TUT,0106,WE,14:00,15:00
MAT292H1,Calculus III,F,20229,LEC,0101,FR,16:00,17:00
MAT292H1,Calculus III,F,20229,LEC,0101,MO,13:00,14:00
MAT292H1,Calculus III,F,20229,LEC,0101,TH,16:00,17:00
MAT292H1,Calculus III,F,20229,LEC,0102,FR,17:00,18:00
MAT292H1,Calculus III,F,20229,LEC,0102,MO,16:00,17:00
MAT292H1,Calculus III,F,20229,LEC,0102,TU,11:00,12:00
MAT292H1,Calculus III,F,20229,TUT,0101,MO,15:00,16:00
MAT292H1,Calculus III,F,20229,TUT,0101,MO,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0102,MO,15:00,16:00
MAT292H1,Calculus III,F,20229,TUT,0102,MO,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0103,MO,15:00,16:00
MAT292H1,Calculus III,F,20229,TUT,0103,MO,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0104,MO,15:00,16:00
MAT292H1,Calculus III,F,20229,TUT,0104,MO,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0105,TU,13:00,14:00
MAT292H1,Calculus III,F,20229,TUT,0105,TU,14:00,15:00
MAT292H1,Calculus III,F,20229,TUT,0106,TU,13:00,14:00
MAT292H1,Calculus III,F,20229,TUT,0106,TU,14:00,15:00
MAT292H1,Calculus III,F,20229,TUT,0107,FR,13:00,14:00
MAT292H1,Calculus III,F,20229,TUT,0107,FR,14:00,15:00
MAT292H1,Calculus III,F,20229,TUT,0108,FR,13:00,14:00
MAT292H1,Calculus III,F,20229,TUT,0108,FR,14:00,15:00
MAT292H1,Calculus III,F,20229,TUT,0109,TU,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0109,TU,17:00,18:00
MAT292H1,Calculus III,F,20229,TUT,0110,TU,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0110,TU,17:00,18:00
MAT292H1,Calculus III,F,20229,TUT,0111,TU,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0111,TU,17:00,18:00
MAT292H1,Calculus III,F,20229,TUT,0112,TU,16:00,17:00
MAT292H1,Calculus III,F,20229,TUT,0112,TU,17:00,18:00
MAT294H1,Calculus and Differential,F,20229,LEC,0101,TH,10:00,11:00
MAT294H1,Calculus and Differential,F,20229,LEC,0101,TU,10:00,12:00
MAT294H1,Calculus and Differential,F,20229,TUT,0101,WE,09:00,11:00
MAT389H1,Complex Analysis,F,20229,LEC,0101,TU,14:00,15:00
MAT389H1,Complex Analysis,F,20229,LEC,0101,WE,15:00,17:00
MAT389H1,Complex Analysis,F,20229,TUT,0101,TU,18:00,19:00
MIE230H1,Engineering Analysis,F,20229,LEC,0101,FR,15:00,16:00
MIE230H1,Engineering Analysis,F,20229,LEC,0101,MO,15:00,16:00
MIE230H1,Engineering Analysis,F,20229,LEC,0101,TU,15:00,16:00
MIE230H1,Engineering Analysis,F,20229,LEC,0102,FR,14:00,15:00
MIE230H1,Engineering Analysis,F,20229,LEC,0102,MO,14:00,15:00
MIE230H1,Engineering Analysis,F,20229,LEC,0102,TU,14:00,15:00
MIE230H1,Engineering Analysis,F,20229,TUT,0101,TH,15:00,17:00
MIE230H1,Engineering Analysis,F,20229,TUT,0102,TH,15:00,17:00
MIE230H1,Engineering Analysis,F,20229,TUT,0103,TH,15:00,17:00
MIE231H1,Probability and Statistics,F,20229,LEC,0101,FR,11:00,13:00
MIE231H1,Probability and Statistics,F,20229,LEC,0101,WE,11:00,12:00
MIE231H1,Probability and Statistics,F,20229,PRA,0101,TU,12:00,14:00
MIE231H1,Probability and Statistics,F,20229,PRA,0102,MO,09:00,11:00
MIE231H1,Probability and Statistics,F,20229,PRA,0103,FR,13:00,15:00
MIE231H1,Probability and Statistics,F,20229,TUT,0101,MO,16:00,18:00
MIE231H1,Probability and Statistics,F,20229,TUT,0102,FR,16:00,18:00
MIE231H1,Probability and Statistics,F,20229,TUT,0103,WE,14:00,16:00
MIE236H1,Probability,F,20229,LEC,0101,MO,16:00,18:00
MIE236H1,Probability,F,20229,LEC,0101,TH,17:00,18:00
MIE236H1,Probability,F,20229,TUT,0101,TH,09:00,11:00
MIE236H1,Probability,F,20229,TUT,0102,WE,15:00,17:00
MIE242H1,Psychology For Engineers,F,20229,LEC,0101,FR,13:00,14:00
MIE242H1,Psychology For Engineers,F,20229,LEC,0101,TU,13:00,14:00
MIE242H1,Psychology For Engineers,F,20229,LEC,0101,WE,13:00,14:00
MIE242H1,Psychology For Engineers,F,20229,PRA,0101,FR,09:00,12:00
MIE242H1,Psychology For Engineers,F,20229,PRA,0102,FR,15:00,18:00
MIE243H1,Mechanical Engineering Design,F,20229,LEC,0101,MO,11:00,13:00
MIE243H1,Mechanical Engineering Design,F,20229,LEC,0101,WE,12:00,13:00
MIE243H1,Mechanical Engineering Design,F,20229,PRA,0101,TU,16:00,18:00
MIE243H1,Mechanical Engineering Design,F,20229,PRA,0102,TH,09:00,11:00
MIE243H1,Mechanical Engineering Design,F,20229,PRA,0103,WE,14:00,16:00
MIE243H1,Mechanical Engineering Design,F,20229,PRA,0104,FR,09:00,11:00
MIE243H1,Mechanical Engineering Design,F,20229,TUT,0101,WE,16:00,18:00
MIE243H1,Mechanical Engineering Design,F,20229,TUT,0102,TH,12:00,14:00
MIE250H1,Fundamentals of Object,F,20229,LEC,0101,TH,15:00,17:00
MIE250H1,Fundamentals of Object,F,20229,PRA,0101,MO,09:00,12:00
MIE250H1,Fundamentals of Object,F,20229,PRA,0102,TU,09:00,12:00
MIE258H1,Engineering Economics and,F,20229,LEC,0101,MO,14:00,15:00
MIE258H1,Engineering Economics and,F,20229,LEC,0101,TU,16:00,18:00
MIE258H1,Engineering Economics and,F,20229,LEC,0102,MO,12:00,14:00
MIE258H1,Engineering Economics and,F,20229,LEC,0102,TU,18:00,19:00
MIE258H1,Engineering Economics and,F,20229,TUT,0101,FR,16:00,17:00
MIE258H1,Engineering Economics and,F,20229,TUT,0102,WE,12:00,13:00
MIE258H1,Engineering Economics and,F,20229,TUT,0103,TH,18:00,19:00
MIE258H1,Engineering Economics and,F,20229,TUT,0104,WE,15:00,16:00
MIE258H1,Engineering Economics and,F,20229,TUT,0105,TU,15:00,16:00
MIE258H1,Engineering Economics and,F,20229,TUT,0106,TU,14:00,15:00
MIE258H1,Engineering Economics and,F,20229,TUT,0107,TU,11:00,12:00
MIE270H1,Materials Science,F,20229,LEC,0101,TH,11:00,12:00
MIE270H1,Materials Science,F,20229,LEC,0101,TU,12:00,14:00
MIE270H1,Materials Science,F,20229,LEC,0102,TH,09:00,11:00
MIE270H1,Materials Science,F,20229,LEC,0102,TU,11:00,12:00
MIE270H1,Materials Science,F,20229,PRA,0101,MO,16:00,18:00
MIE270H1,Materials Science,F,20229,PRA,0102,WE,09:00,11:00
MIE270H1,Materials Science,F,20229,PRA,0103,MO,16:00,18:00
MIE270H1,Materials Science,F,20229,PRA,0104,WE,09:00,11:00
MIE270H1,Materials Science,F,20229,PRA,0105,WE,14:00,16:00
MIE270H1,Materials Science,F,20229,TUT,0101,TH,12:00,14:00
MIE270H1,Materials Science,F,20229,TUT,0102,WE,16:00,18:00
MIE301H1,Kinematics and Dynamics of,F,20229,LEC,0101,FR,09:00,11:00
MIE301H1,Kinematics and Dynamics of,F,20229,LEC,0101,WE,10:00,11:00
MIE301H1,Kinematics and Dynamics of,F,20229,PRA,0101,TH,12:00,15:00
MIE301H1,Kinematics and Dynamics of,F,20229,PRA,0102,TH,12:00,15:00
MIE301H1,Kinematics and Dynamics of,F,20229,PRA,0103,FR,12:00,15:00
MIE301H1,Kinematics and Dynamics of,F,20229,PRA,0104,FR,12:00,15:00
MIE301H1,Kinematics and Dynamics of,F,20229,TUT,0101,TH,16:00,18:00
MIE303H1,Mechanical and Thermal Energy,F,20229,LEC,0101,TH,09:00,10:00
MIE303H1,Mechanical and Thermal Energy,F,20229,LEC,0101,TU,15:00,17:00
MIE303H1,Mechanical and Thermal Energy,F,20229,LEC,0101,WE,15:00,16:00
MIE303H1,Mechanical and Thermal Energy,F,20229,PRA,0101,MO,15:00,18:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0101,FR,11:00,12:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0101,MO,12:00,13:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0101,WE,11:00,12:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0102,FR,17:00,18:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0102,MO,17:00,18:00
MIE312H1,Fluid Mechanics I,F,20229,LEC,0102,WE,17:00,18:00
MIE312H1,Fluid Mechanics I,F,20229,PRA,0101,TU,12:00,15:00
MIE312H1,Fluid Mechanics I,F,20229,PRA,0102,TU,12:00,15:00
MIE312H1,Fluid Mechanics I,F,20229,PRA,0103,TU,09:00,12:00
MIE312H1,Fluid Mechanics I,F,20229,PRA,0104,TU,09:00,12:00
MIE312H1,Fluid Mechanics I,F,20229,TUT,0101,MO,16:00,17:00
MIE312H1,Fluid Mechanics I,F,20229,TUT,0102,MO,15:00,16:00
MIE312H1,Fluid Mechanics I,F,20229,TUT,0103,FR,14:00,15:00
MIE312H1,Fluid Mechanics I,F,20229,TUT,0104,TH,13:00,14:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0101,FR,17:00,18:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0101,MO,17:00,18:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0101,WE,17:00,18:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0102,FR,11:00,12:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0102,MO,11:00,12:00
MIE342H1,Circuits with Applications to,F,20229,LEC,0102,WE,11:00,12:00
MIE342H1,Circuits with Applications to,F,20229,PRA,0101,TU,09:00,12:00
MIE342H1,Circuits with Applications to,F,20229,PRA,0102,TU,09:00,12:00
MIE342H1,Circuits with Applications to,F,20229,PRA,0103,WE,12:00,15:00
MIE342H1,Circuits with Applications to,F,20229,PRA,0104,WE,12:00,15:00
MIE342H1,Circuits with Applications to,F,20229,PRA,0105,TU,15:00,18:00
MIE342H1,Circuits with Applications to,F,20229,TUT,0101,TH,09:00,11:00
MIE342H1,Circuits with Applications to,F,20229,TUT,0102,TH,09:00,11:00
MIE343H1,Industrial Ergonomics and the,F,20229,LEC,0101,MO,18:00,21:00
MIE343H1,Industrial Ergonomics and the,F,20229,PRA,0101,TH,12:00,15:00
MIE344H1,Ergonomic Design of,F,20229,LEC,0101,TU,09:00,12:00
MIE344H1,Ergonomic Design of,F,20229,PRA,0101,MO,15:00,18:00
MIE350H1,Design and Analysis of,F,20229,LEC,0101,FR,13:00,14:00
MIE350H1,Design and Analysis of,F,20229,LEC,0101,TU,13:00,14:00
MIE350H1,Design and Analysis of,F,20229,LEC,0101,WE,13:00,14:00
MIE350H1,Design and Analysis of,F,20229,PRA,0101,WE,12:00,13:00
MIE350H1,Design and Analysis of,F,20229,PRA,0102,WE,12:00,13:00
MIE350H1,Design and Analysis of,F,20229,TUT,0101,FR,10:00,11:00
MIE354H1,Business Process Engineering,F,20229,LEC,0101,TU,14:00,15:00
MIE354H1,Business Process Engineering,F,20229,LEC,0101,WE,09:00,11:00
MIE354H1,Business Process Engineering,F,20229,PRA,0101,TH,09:00,11:00
MIE360H1,Systems Modelling and,F,20229,LEC,0101,MO,10:00,12:00
MIE360H1,Systems Modelling and,F,20229,LEC,0101,TH,15:00,16:00
MIE360H1,Systems Modelling and,F,20229,PRA,0101,MO,12:00,14:00
MIE360H1,Systems Modelling and,F,20229,PRA,0102,FR,15:00,17:00
MIE360H1,Systems Modelling and,F,20229,PRA,0103,WE,16:00,18:00
MIE360H1,Systems Modelling and,F,20229,TUT,0101,TU,12:00,13:00
MIE360H1,Systems Modelling and,F,20229,TUT,0102,TU,12:00,13:00
MIE365H1,Operations Research III:,F,20229,LEC,0101,FR,14:00,15:00
MIE365H1,Operations Research III:,F,20229,LEC,0101,MO,13:00,14:00
MIE365H1,Operations Research III:,F,20229,LEC,0101,TU,15:00,16:00
MIE365H1,Operations Research III:,F,20229,PRA,0101,TH,16:00,18:00
MIE365H1,Operations Research III:,F,20229,TUT,0101,MO,09:00,10:00
MIE365H1,Operations Research III:,F,20229,TUT,0102,WE,15:00,16:00
MIE366H1,Electronics for Robotics,F,20229,LEC,0101,TH,15:00,17:00
MIE366H1,Electronics for Robotics,F,20229,LEC,0101,TU,11:00,12:00
MIE366H1,Electronics for Robotics,F,20229,PRA,0101,MO,09:00,12:00
MIE366H1,Electronics for Robotics,F,20229,PRA,0102,FR,09:00,12:00
MIE366H1,Electronics for Robotics,F,20229,TUT,0101,MO,12:00,14:00
MIE366H1,Electronics for Robotics,F,20229,TUT,0102,FR,12:00,14:00
MIE368H1,Analytics in Action,F,20229,LEC,0101,MO,16:00,18:00
MIE368H1,Analytics in Action,F,20229,PRA,0101,WE,09:00,12:00
MIE368H1,Analytics in Action,F,20229,PRA,0102,WE,09:00,12:00
MIE368H1,Analytics in Action,F,20229,TUT,0101,MO,14:00,15:00
MIE368H1,Analytics in Action,F,20229,TUT,0102,MO,14:00,15:00
MIE375H1,Financial Engineering,F,20229,LEC,0101,MO,11:00,12:00
MIE375H1,Financial Engineering,F,20229,LEC,0101,TH,16:00,18:00
MIE375H1,Financial Engineering,F,20229,TUT,0101,MO,10:00,11:00
MIE404H1,Control Systems I,F,20229,LEC,0101,FR,16:00,18:00
MIE404H1,Control Systems I,F,20229,LEC,0101,TU,15:00,16:00
MIE404H1,Control Systems I,F,20229,PRA,0101,WE,15:00,18:00
MIE404H1,Control Systems I,F,20229,PRA,0102,TH,09:00,12:00
MIE404H1,Control Systems I,F,20229,PRA,0103,WE,09:00,12:00
MIE404H1,Control Systems I,F,20229,PRA,0104,MO,15:00,18:00
MIE404H1,Control Systems I,F,20229,TUT,0101,WE,09:00,11:00
MIE404H1,Control Systems I,F,20229,TUT,0102,MO,10:00,12:00
MIE404H1,Control Systems I,F,20229,TUT,0103,TU,13:00,15:00
MIE407H1,Nuclear Reactor Theory and,F,20229,LEC,0101,TH,14:00,16:00
MIE407H1,Nuclear Reactor Theory and,F,20229,LEC,0101,TU,13:00,14:00
MIE407H1,Nuclear Reactor Theory and,F,20229,TUT,0101,FR,15:00,16:00
MIE407H1,Nuclear Reactor Theory and,F,20229,TUT,0101,TU,12:00,13:00
MIE410H1,FINITE ELEMENT ANALYSIS ENG.,F,20229,LEC,0101,TH,09:00,11:00
MIE410H1,FINITE ELEMENT ANALYSIS ENG.,F,20229,PRA,0101,MO,14:00,16:00
MIE410H1,FINITE ELEMENT ANALYSIS ENG.,F,20229,TUT,0101,MO,14:00,16:00
MIE414H1,* Applied Fluid Mechanics,F,20229,LEC,0101,FR,15:00,16:00
MIE414H1,* Applied Fluid Mechanics,F,20229,LEC,0101,TH,15:00,16:00
MIE414H1,* Applied Fluid Mechanics,F,20229,LEC,0101,TU,15:00,16:00
MIE414H1,* Applied Fluid Mechanics,F,20229,PRA,0101,MO,12:00,15:00
MIE414H1,* Applied Fluid Mechanics,F,20229,TUT,0101,TU,19:00,20:00
MIE422H1,Automated Manufacturing,F,20229,LEC,0101,FR,11:00,12:00
MIE422H1,Automated Manufacturing,F,20229,LEC,0101,MO,09:00,10:00
MIE422H1,Automated Manufacturing,F,20229,PRA,0101,MO,15:00,18:00
MIE422H1,Automated Manufacturing,F,20229,PRA,0102,TU,09:00,12:00
MIE429H1,Machine Intelligence Capstone,F,20229,TUT,0101,TH,15:00,18:00
MIE439H1,Cellular & Tissue Biomechanics,F,20229,LEC,0101,MO,16:00,18:00
MIE439H1,Cellular & Tissue Biomechanics,F,20229,LEC,0101,WE,12:00,13:00
MIE439H1,Cellular & Tissue Biomechanics,F,20229,PRA,0101,TU,09:00,11:00
MIE440H1,* Design of Innovative,F,20229,LEC,0101,FR,15:00,16:00
MIE440H1,* Design of Innovative,F,20229,LEC,0101,TH,15:00,17:00
MIE440H1,* Design of Innovative,F,20229,PRA,0101,FR,13:00,15:00
MIE440H1,* Design of Innovative,F,20229,TUT,0101,FR,15:00,16:00
MIE442H1,Machine Design,F,20229,LEC,0101,TH,12:00,14:00
MIE442H1,Machine Design,F,20229,LEC,0101,WE,18:00,19:00
MIE442H1,Machine Design,F,20229,PRA,0101,WE,11:00,12:00
MIE442H1,Machine Design,F,20229,TUT,0101,WE,12:00,15:00
MIE442H1,Machine Design,F,20229,TUT,0102,TH,09:00,12:00
MIE444H1,* Mechatronics Principles,F,20229,LEC,0101,TU,16:00,18:00
MIE444H1,* Mechatronics Principles,F,20229,PRA,0101,TU,12:00,15:00
MIE444H1,* Mechatronics Principles,F,20229,PRA,0102,MO,12:00,15:00
MIE451H1,Decision Support Systems,F,20229,LEC,0101,TU,09:00,11:00
MIE451H1,Decision Support Systems,F,20229,LEC,0101,WE,17:00,18:00
MIE451H1,Decision Support Systems,F,20229,PRA,0101,MO,16:00,18:00
MIE451H1,Decision Support Systems,F,20229,PRA,0102,TU,13:00,15:00
MIE458H1,BIOFLUID MECHANICS,F,20229,LEC,0101,FR,13:00,15:00
MIE458H1,BIOFLUID MECHANICS,F,20229,LEC,0101,MO,15:00,16:00
MIE458H1,BIOFLUID MECHANICS,F,20229,TUT,0101,FR,11:00,12:00
MIE463H1,Integrated System Design,F,20229,LEC,0101,FR,09:00,12:00
MIE463H1,Integrated System Design,F,20229,TUT,0101,WE,09:00,11:00
MIE463H1,Integrated System Design,F,20229,TUT,0102,FR,16:00,18:00
MIE479H1,"Engineering Mathematics,",F,20229,TUT,0101,MO,15:00,18:00
MIE488H1,Entrepreneurship and Business,F,20229,LEC,0101,MO,09:00,12:00
MIE488H1,Entrepreneurship and Business,F,20229,TUT,0101,TU,12:00,14:00
MIE490Y1,Capstone Design,Y,20229,TUT,0101,,,
MIE491Y1,Capstone Design,Y,20229,TUT,0101,,,
MIE498H1,Research Thesis,F,20229,TUT,0101,,,
MIE498Y1,Research Thesis,Y,20229,TUT,0101,,,
MIE507H1,HVAC Fundamentals,F,20229,LEC,0101,FR,12:00,13:00
MIE507H1,HVAC Fundamentals,F,20229,LEC,0101,MO,12:00,14:00
MIE507H1,HVAC Fundamentals,F,20229,PRA,0101,TU,09:00,11:00
MIE507H1,HVAC Fundamentals,F,20229,PRA,0102,MO,10:00,12:00
MIE507H1,HVAC Fundamentals,F,20229,PRA,0103,WE,09:00,11:00
MIE507H1,HVAC Fundamentals,F,20229,TUT,0101,WE,16:00,18:00
MIE515H1,Alternative Energy Systems,F,20229,LEC,0101,FR,09:00,11:00
MIE515H1,Alternative Energy Systems,F,20229,LEC,0101,TU,18:00,19:00
MIE515H1,Alternative Energy Systems,F,20229,TUT,0101,TH,18:00,19:00
MIE516H1,Combustion and Fuels,F,20229,LEC,0101,MO,15:00,16:00
MIE516H1,Combustion and Fuels,F,20229,LEC,0101,TH,15:00,16:00
MIE516H1,Combustion and Fuels,F,20229,LEC,0101,WE,15:00,16:00
MIE516H1,Combustion and Fuels,F,20229,TUT,0101,WE,17:00,18:00
MIE523H1,ENG. PSYCHOLOGY & HUMAN PERFOR,F,20229,LEC,0101,TH,15:00,16:00
MIE523H1,ENG. PSYCHOLOGY & HUMAN PERFOR,F,20229,LEC,0101,WE,15:00,17:00
MIE523H1,ENG. PSYCHOLOGY & HUMAN PERFOR,F,20229,PRA,0101,MO,09:00,12:00
MIE562H1,Scheduling,F,20229,LEC,0101,TH,14:00,15:00
MIE562H1,Scheduling,F,20229,LEC,0101,TU,13:00,14:00
MIE562H1,Scheduling,F,20229,LEC,0101,WE,14:00,15:00
MIE562H1,Scheduling,F,20229,TUT,0101,TH,13:00,14:00
MIE562H1,Scheduling,F,20229,TUT,0101,TU,12:00,13:00
MIE563H1,Engineering Analysis II,F,20229,LEC,0101,TH,10:00,11:00
MIE563H1,Engineering Analysis II,F,20229,LEC,0101,TU,09:00,11:00
MIE563H1,Engineering Analysis II,F,20229,TUT,0101,WE,15:00,17:00
MIE566H1,Decision Making Under,F,20229,LEC,0101,FR,13:00,14:00
MIE566H1,Decision Making Under,F,20229,LEC,0101,MO,18:00,19:00
MIE566H1,Decision Making Under,F,20229,LEC,0101,TH,09:00,10:00
MIE566H1,Decision Making Under,F,20229,PRA,0101,FR,14:00,16:00
MIE566H1,Decision Making Under,F,20229,TUT,0101,TH,10:00,12:00
MIN301H1,Mineral Reserve and Mineral,F,20229,LEC,0101,FR,10:00,11:00
MIN301H1,Mineral Reserve and Mineral,F,20229,LEC,0101,WE,09:00,11:00
MIN301H1,Mineral Reserve and Mineral,F,20229,TUT,0101,FR,11:00,12:00
MIN329H1,Engineering Rock Mechanics,F,20229,LEC,0101,MO,13:00,15:00
MIN329H1,Engineering Rock Mechanics,F,20229,LEC,0101,TH,12:00,13:00
MIN329H1,Engineering Rock Mechanics,F,20229,PRA,0101,MO,09:00,12:00
MIN329H1,Engineering Rock Mechanics,F,20229,TUT,0101,TH,13:00,14:00
MIN400H1,Geology Field Camp for,F,20229,LEC,0101,,,
MIN450H1,Mineral Economics,F,20229,LEC,0101,TU,18:00,21:00
MIN450H1,Mineral Economics,F,20229,TUT,0101,MO,15:00,16:00
MIN466H1,Mineral Project Design I,F,20229,LEC,0101,MO,09:00,11:00
MIN466H1,Mineral Project Design I,F,20229,PRA,0101,TU,10:00,12:00
MIN466H1,Mineral Project Design I,F,20229,TUT,0101,MO,11:00,12:00
MIN511H1,Integrated Mine Waste,F,20229,LEC,0101,FR,11:00,12:00
MIN511H1,Integrated Mine Waste,F,20229,LEC,0101,TU,12:00,14:00
MIN511H1,Integrated Mine Waste,F,20229,TUT,0101,WE,11:00,12:00
MIN565H1,Design and Support of,F,20229,LEC,0101,FR,09:00,10:00
MIN565H1,Design and Support of,F,20229,LEC,0101,TH,09:00,11:00
MIN565H1,Design and Support of,F,20229,TUT,0101,FR,10:00,11:00
MSE202H1,Thermodynamics I,F,20229,LEC,0101,FR,16:00,17:00
MSE202H1,Thermodynamics I,F,20229,LEC,0101,MO,15:00,17:00
MSE202H1,Thermodynamics I,F,20229,TUT,0101,TU,12:00,14:00
MSE219H1,Structure and Characterization,F,20229,LEC,0101,TH,12:00,15:00
MSE219H1,Structure and Characterization,F,20229,PRA,0101,FR,09:00,12:00
MSE219H1,Structure and Characterization,F,20229,PRA,0102,FR,13:00,16:00
